"trackID","artistName","trackName","albumName"
"3gRLAyaC8IroioDP04IVaG","Queen","One Vision - Remastered 2011","Greatest Hits II"
"0uV03rQUQn4j6HhWz7Nt2T","Rush","Test for Echo - 2004 Remaster","Test for Echo"
"7HIxje7YI8IRqMS8HsEYOg","Yes","Hold On","90125"
"1D2yIz0XsFyodVloeQdZxe","Rush","New World Man - Live - Grace Under Pressure Tour","Grace Under Pressure Tour Live"
"0LPMWPwCHrIorXSdpnPVyv","Queen","Don't Stop Me Now - Remastered 2011","Greatest Hits"
"3LEfHb5pDAbSghrVY8bOpK","Rush","One Little Victory - Live R40 Tour","R40 Live"
"1WNsUrbjzUoe4cvBj7vMis","Rush","Leave That Thing Alone - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"11KIDPIj4gFZ43Q6szqAfB","Rush","Take A Friend","Rush"
"27bOd02YxaLfFx76FRXzpg","Rush","Subdivisions - Live R40 Tour","R40 Live"
"2bXqPHRwNHyupGGoQ2FCiH","Rush","YYZ (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]","Clockwork Angels Tour"
"7eLZUPjz99wyOQcOFL4wPL","Yes","Leave It - A Capella","90125"
"5geV4ZJrvcQtbKIixrnwB6","Yes","Five per Cent for Nothing - 2003 Remaster","Fragile"
"5wantZ7vTlWnLb31icQEIY","Rush","Armor and Sword - Snakes & Arrows Live Version","Snakes & Arrows Live"
"5jMwDeHlnbG3xgTXrZHwCK","Rush","Far Cry - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"3QbnMRadaXqmlghaglLAit","Black Sabbath","End Of The Beginning","13"
"3PefhAnxRxxxeimzWetwnT","Rush","Red Sector A","Grace Under Pressure"
"2C6qF7xPEDxFDM90wAmK0N","Rush","Bravado - Live","Clockwork Angels Tour"
"4M8k3O09ksiX6CTDWiDpEr","Rush","Between Sun & Moon - 2004 Remaster","Counterparts"
"3I28TfbHcWVhCKxmCIhs9F","Black Sabbath","Peace Of Mind","13"
"4EuUgf9sogWvVSJxFJa5Y1","Freddie Mercury","The Great Pretender","Greatest Hits III"
"3yCG23QJn2BFows93kCwwb","Rush","Medley: Finding My Way / In The Mood - Live - Grace Under Pressure Tour","Grace Under Pressure Tour Live"
"7appAENhuEWDcVtFAzxF3m","Rush","Far Cry - Live R40 Tour","R40 Live"
"4HFRItYjNrcwT6Vbtbk2i4","Black Sabbath","Zeitgeist","13"
"4PnXLrmANSl7fqz3Oc9BLZ","Queen","Under Pressure - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"36ypZxzbhZOh68bzs1giOd","Rush","Workin' Them Angels","Snakes & Arrows"
"6KKR1qHVtQ4JeNGrweW13d","Rush","La Villa Strangiato - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"2DCWuwkwUM9aEVTO0wrT5b","Rush","Caravan (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]","Clockwork Angels Tour"
"0Gnx4WTUEUxA6WBETrp3yJ","Black Sabbath","Methademic","13"
"30qECTW7Q2KLmdQ1bPGf7S","Rush","2112 - Live R40 Tour","R40 Live"
"6drHXrgfLNYOJilS6FXeNr","Rush","Half the World - 2004 Remaster","Test for Echo"
"5LoEFpFcFXm6JMQIT9DOK1","Queen","Is This the World We Created? - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"3ic2qPIZNSoWB2VoEyrKf7","Rush","Limelight - R30 Live Version","R30"
"4jtV8U4336xaMtS5fc9KhK","Queen","Let Me Live","Greatest Hits III"
"6VVmDxxFYhIjB4lFy9nIBT","Rush","Witch Hunt - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"2mKftEldLgJ5VGOmwMdxGL","Queen","Hammer to Fall - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"4MhmAPkqKZT7xXfD9pOJ2V","Rush","2112 Overture / The Temples of Syrinx - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"5lHlPa1RZXElMkqnGs3Kp6","Led Zeppelin","Nobody's Fault but Mine - Live: O2 Arena, London - December 10, 2007","Celebration Day"
"6nOh3lcgBKPBKEhCDUyfsj","Rush","O Baterista - Rio Live","Rush in Rio"
"3gY381aWseWtDcnanY9n6u","Black Sabbath","Damaged Soul","13"
"6u5hqhR0SXezCXPWdE9fGO","Rush","Losing It - Live R40 Tour","R40 Live"
"5bfOSF1W6pwpnTFBxxhger","Rush","The Seeker","Feedback"
"6gMIafMZuSDsLuCfEJhbln","Rush","Shapes of Things","Feedback"
"6G6q9CheMuxElgFlhlmuoK","Queen","Keep Yourself Alive - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"0BfFxZfRGcf6FOCpZ75tr0","Black Sabbath","Age Of Reason","13"
"6waXFDVC58SypD8lwdRSt7","Rush","Clockwork Angels (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]","Clockwork Angels Tour"
"4Jnhl8sVVMYyrTMEcvCnhU","Rush","Hope - Snakes & Arrows Live Version","Snakes & Arrows Live"
"73vRr6iK9cYdtq6UUBDV6C","Rush","Dog Years - 2004 Remaster","Test for Echo"
"57AmtAnsXC1FWGFa0PpbC1","Rush","The Anarchist (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]","Clockwork Angels Tour"
"3SwdcJRPH4kjjmzUatIYeN","Queen","Let Me Entertain You - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"4wCMKxkE3eMOTtlAx0NFEM","Led Zeppelin","Achilles Last Stand - Remaster","Mothership"
"65oXAEPde2ARDKkg9A13gZ","Yes","Owner of a Lonely Heart - Extended Remix","90125"
"6ezVZ1BT2caoc10Y1ReWKr","Rush","Driven - 2004 Remaster","Test for Echo"
"3Q115JCWys82tPjJjuxocz","Rush","2112 - Rio Live","Rush in Rio"
"79muBjOf7N6akgrEJuik6R","Black Sabbath","Pariah","13"
"63JnyvtwaCYqsVQfVwgyuI","Rush","We Hold On","Snakes & Arrows"
"46xRV0s4voxrYJ59emLzB6","Rush","Stick It Out - 2004 Remaster","Counterparts"
"0IAUgBaT8QFLt1R1TxfK6u","Rush","Alien Shore - 2004 Remaster","Counterparts"
"3jHKueMpbTFJPMlj8tbB9E","Rush","Xanadu - Live R40 Tour","R40 Live"
"5H8xFHau0x3PI1CssO6EaX","Rush","2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley","2112"
"3Wdd3odOmELr46XR4MQohR","Rush","Virtuality - 2004 Remaster","Test for Echo"
"5Q0hjqSQBAPg8NWdYOv2QU","Rush","Working Man - Rio Live","Rush in Rio"
"5L3Vm7NjYqViWge0f8ys2n","Rush","Tom Sawyer (Live on Clockwork Angels Tour)","Clockwork Angels Tour"
"0MJQsPp1gpmQyPvUZUeLkq","Queen","Headlong - Remastered 2011","Greatest Hits II"
"4xPnIniRbg40s1jCD246pc","Queen","Another One Bites The Dust - Remastered 2011","Greatest Hits"
"5XGggdzWtLwIqFOzVxcVYp","Queen","We Are the Champions - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"4PGtzzHJMmp4H3HBpdDUee","Yes","Our Song","90125"
"2EB0yP7NSSdvrUCQnhqUW5","Rush","Faithless - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"54BcazwvRS8abIqivDKipj","Queen","Save Me - Remastered 2011","Greatest Hits"
"0YveezON7jpiaHA8fnUHxN","Yes","Roundabout - 2003 Remaster","Fragile"
"4m2777ISaagzK1T38oq1Uf","Rush","Dreamline - Snakes & Arrows Live Version","Snakes & Arrows Live"
"2rIyuURzVLDjENwkmhZ5Gf","Rush","Countdown","Signals"
"77HQv8DULZBOuLYk09lojh","Queen","In the Lap of the Gods...Revisited - Live, Wembley Stadium, July 1986","Live At Wembley Stadium"
"10cp7U1YadJDXLSkZoogKJ","Rush","Subdivisions (Live on Clockwork Angels Tour)","Clockwork Angels Tour"
"7aiFQguTKXskvXP7WCijXv","Yes","Cinema","90125"
"2MZNVeNIPVFihRld500QL9","Queen","Radio Ga Ga - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"1Nm0NUfjWX24m2XcXxDuRV","Queen","We Will Rock You - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"2PmZQXV2MdrIKgSKVXdWSd","Rush","Hemispheres: Prelude - Live R40 Tour","R40 Live"
"5gFmFd4WfrOZHo0Exji2nm","Rush","Der Trommler - R30 Live Version","R30"
"7gC6Rbllqf1yXNC02e5jz2","Yes","Heart of the Sunrise - 2003 Remaster","Fragile"
"2tUgNKpW5Y3IkH2HXKG85d","Queen","Innuendo - Remastered 2011","Greatest Hits II"
"3SkVjR48e1AwxXKMajc6ox","Rush","Witch Hunt - Live - Grace Under Pressure Tour","Grace Under Pressure Tour Live"
"4J5sWlkO9gnR5o9wXwC9Ba","Rush","Chemistry","Signals"
"481S5BKOolPHU4VDkDBHqn","Rush","Anthem","Fly By Night"
"0bh40rcAYgtvLgS77L9SRi","Rush","Beneath, Between & Behind","Fly By Night"
"1g1zVU5khkk3s8o5bNrShI","Queen","Now I'm Here - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"5v2vkoTamoisazJFanHJjk","Led Zeppelin","Kashmir - Remaster","Mothership"
"5NpLjebPN2sTg5TYT3jEqq","Queen","You're My Best Friend - Remastered 2011","Greatest Hits"
"42vBBxG1qtk9LWJ6NuxSIP","Rush","Free Will - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"0Da5NUD5HtnPdswApLWUNk","Queen","We Will Rock You (Fast) - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"6KPulAqVTsjT18PKSGNZv6","Rush","The Temples Of Syrinx - Live","2112"
"6MQZp4QUq7ol1SAIc1lPmm","Rush","Cygnus X-1 / The Story So Far - Medley / Drum Solo / Live R40 Tour","R40 Live"
"10iKEWrT8lrg7URH6p9u9R","Rush","One Little Victory - Snakes & Arrows Live Version","Snakes & Arrows Live"
"3WbmVDvQqAX9bvGc2Sl53N","Rush","Far Cry","Clockwork Angels Tour"
"1TApsVd0AiS3ziHO4DWCJM","Rush","2112 - R30 Live Version","R30"
"2Gl04k4pFSOHLU0a2gOW35","Rush","The Way the Wind Blows - Snakes & Arrows Live Version","Snakes & Arrows Live"
"3sHbfbXXWH0vxxzbeuqUtS","Rush","Mystic Rhythms - R30 Live Version","R30"
"0E70jrvuv9CkmjiQ2bcZLJ","Rush","Summertime Blues","Feedback"
"1Bey85529sRbLZHMLsrhAd","Yes","South Side of the Sky - 2003 Remaster","Fragile"
"3ronh5Cy97JcW4X2Axbc3e","Rush","Vital Signs - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"11QhEeBAaECrOByMXCC05S","Yes","Leave It - Single Remix","90125"
"3S85xBIZaDQG12CmwiOtrn","Queen","God Save The Queen - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"2mvG3Bypm8REk3Nk4tbOO1","Rush","The Weapon - Live - Grace Under Pressure Tour","Grace Under Pressure Tour Live"
"5z3U8bTuXdeRpP1tvpvzmZ","Rush","Digital Man - Snakes & Arrows Live Version","Snakes & Arrows Live"
"6CWNVxMkJrunDd9Ga3scC4","Rush","Force Ten - R30 Live Version","R30"
"2WftJgkBWBuP2KiRwrCZc8","Rush","Tom Sawyer - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"5wi98GNrsv7LsOWOOji0Wt","Rush","Cut to the Chase - 2004 Remaster","Counterparts"
"1DFY0s3VpHMM016KpXH4Ik","Rush","The Larger Bowl - Snakes & Arrows Live Version","Snakes & Arrows Live"
"3I7a9joX0lJnK9XzE38GnD","Led Zeppelin","Heartbreaker - Remaster","Mothership"
"5NLvbki7VVHdfijSsEOPQl","Rush","Heresy - 2004 Remaster","Roll the Bones"
"3U52bW9ucEIw2UQ50Oh0ZD","Rush","Rivendell","Fly By Night"
"5EbDVTTpcEa4RaDe1Jzou8","Queen","Tie Your Mother Down - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"2gWMoVFNTZh9ruiKoForBH","Rush","Dreamline - Rio Live","Rush in Rio"
"5e2QOwClEMTm3M6tGKfupk","Rush","Roll the Bones - Rio Live","Rush in Rio"
"6T6LZhtUncaYlzHPOnmb4G","Rush","Intro - Grace Under Pressure - Live - Grace Under Pressure Tour","Grace Under Pressure Tour Live"
"5PYxUsYofsHIGEgVPhCbxT","Queen","Brighton Rock Solo - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"6avltRfZeoNa2zWipWNIyp","Yes","We Have Heaven - 2003 Remaster","Fragile"
"5ta0Ra3jMlNWKlSyIML7ZI","Rush","What You're Doing","Rush"
"3du4jW0U3gnOVZLf8uu8tC","Rush","Seven Cities of Gold (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]","Clockwork Angels Tour"
"2ZLNPZtrNTG8AyHALzJ9Dj","Rush","Workin' Them Angels - Snakes & Arrows Live Version","Snakes & Arrows Live"
"3BGwxsmbbOe2jmZfh5CUAO","Led Zeppelin","When the Levee Breaks - Remaster","Mothership"
"4In36toej4JkNAPn24Jk88","Rush","Best I Can","Fly By Night"
"720aZ5WqTHHDIg2hcKmF9u","Rush","Kid Gloves","Grace Under Pressure"
"41ttGajeIrlQXCilpRDLzT","Rush","Trees - Rio Live","Rush in Rio"
"3QTTAj8piyRBfhoPEfJC6y","Queen","We Will Rock You - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"2706XqRo0CVXcokekEq1lK","Rush","Limelight - Snakes & Arrows Live Version","Snakes & Arrows Live"
"63fDE0WiIXFr1temhYkQKQ","Queen","Under Pressure - Remastered 2011","Greatest Hits II"
"5xcqZjb4sBzLbU88eCPtj9","Rush","Workin' Them Angels - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"0pT7Vws8MhBLXx7rwqOwMD","Rush","The Pass - 2004 Remaster","Presto"
"47PH4lkRc38liWPuXCkCVS","Rush","Limelight - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"5xAWsRDWBaEv0aFsAAqJBD","Led Zeppelin","Black Dog - Live: O2 Arena, London - December 10, 2007","Celebration Day"
"6VGX9kEqcMZfAzfETmSn9h","Yes","The Fish (Schindleria Praemeturus) - 2003 Remaster","Fragile"
"0RgoYqO4DqiLakL7gEX8Pl","Rush","Malignant Narcissism (De Slagwerker) - Snakes & Arrows Live Version","Snakes & Arrows Live"
"2xotP8SjH0db3jDohpUMbN","Rush","Crossroads - R30 Live Version","R30"
"5uORXVBCCN45rbW5LOuurt","Rush","Animate - 2004 Remaster","Counterparts"
"4nmEn8BaHCNLwvHcwAzhaU","Rush","Malignant Narcissism - Instrumental","Snakes & Arrows"
"1OGE2P7Cl86gRC3v7OuiU6","Rush","Resist - R30 Live Version","R30"
"54yTYc6V2ByxpXwGAFmv7p","Queen","Las Palabras De Amor (The Words Of Love)","Greatest Hits III"
"54TaGh2JKs1pO9daXNXI5q","Rush","Fly By Night","Fly By Night"
"2i036ct8bzZJ3tHD4TKz1P","Rush","The Camera Eye - Live R40 Tour","R40 Live"
"6POxVhw9vbWKn4vXrLo3St","Rush","Finding My Way","Rush"
"3Wunwn44wcWRNB4zb03AvA","Led Zeppelin","Since I've Been Loving You - Remaster","Mothership"
"2UfLczVD8paSuTUuZadIrd","Rush","Territories (Live on Clockwork Angels Tour)","Clockwork Angels Tour"
"4k4tFDl5rmRAA7L7gIjBTI","Led Zeppelin","Kashmir - Live: O2 Arena, London - December 10, 2007","Celebration Day"
"5jleoXgOf41HdLITE0Omu3","Yes","America - 2003 Remaster","Fragile"
"2qxfjiwmOcxaepHaGqhRjR","Rush","Making Memories","Fly By Night"
"6Ir4U5SFeIgUUmei82CiBg","Queen","Play The Game - Remastered 2011","Greatest Hits"
"6LzThgSIwLL7wJptXo0rED","Queen","Killer Queen - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"3gUMm5TT1bkt0Vr001ghbf","Queen","The Hero - Live At The Montreal Forum / November 1981","Queen Rock Montreal"
"5Hh11AVOcg6kz2u0jkBRtE","Queen","Tie Your Mother Down - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"6TzYSNfTrfgauZwKITljUU","Rush","Bravado - Rio Live","Rush in Rio"
"3VtrcsvEp3RIwg87GOui3q","Rush","Heart Full of Soul","Feedback"
"2lC01cXkzlE8YHnyxZpIGu","Rush","Face Up - 2004 Remaster","Roll the Bones"
"0im1YPeVg1clkfE6HulJkn","Rush","The Body Electric (Live on Clockwork Angels Tour)","Clockwork Angels Tour"
"4GRyEnshYyoShwFtgNRqKa","Queen","The Show Must Go On - Live / Theatre National de Chaillot, Paris / 1997","Greatest Hits III"
"3aAB9ANGuZSVnz1wUHStOh","Rush","Hope - Instrumental","Snakes & Arrows"
"1dmIlrag3uTxCI815XgXrr","Rush","Spindrift","Snakes & Arrows"
"6yeEVDX3LvPWv02rgl0wR1","Rush","Distant Early Warning - Live R40 Tour","R40 Live"
"55ZL7fjGAWfClmpnsK6Xon","Led Zeppelin","No Quarter - Remaster","Mothership"
"2Ud9G52JczCzQM8P4qJlu5","Queen","Breakthru - Remastered 2011","Greatest Hits II"
"3HIvUCPsvELgIW7GNrXyK5","Rush","For What It's Worth","Feedback"
"71PeEU6DLw7b2UvKuilQ0e","Rush","The Weapon","Signals"
"5kxqPQ5Gasw1jXyBDCPDkN","Led Zeppelin","Houses of the Holy - Remaster","Mothership"
"6irDrtUhdFiX9LA9GArzue","Rush","Roll the Bones - R30 Live Version","R30"
"2Azr7JIEFYxaV5kp2RJ5lE","Rush","Cold Fire - 2004 Remaster","Counterparts"
"74IbfPi8ahQyDTVRqdbwmk","Rush","Limelight - Rio Live","Rush in Rio"
"4Tkj9RvmubJDFw9NzJInW2","Rush","La Villa Strangiato - Rio Live","Rush in Rio"
"6Zg8T6yQ2Q0QJuu2UQHd4Q","Rush","Secret Touch - Snakes & Arrows Live Version","Snakes & Arrows Live"
"1qh1S0qyGMTcOQsPmSYgyP","Queen","(You're So Square) Baby I Don't Care - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"4hqliXYEbEm9dX6LiwtTKm","Queen","God Save the Queen - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"6kZsLcq0dKjKvFWOyY5gzt","Rush","Ghost of a Chance - 2004 Remaster","Roll the Bones"
"5qItIJ3clfXYXPF8D9h0AQ","Rush","Ghost Rider - Rio Live","Rush in Rio"
"4aYH6oBZp2gUWTOWyHlHGp","Rush","R30 Overture (Finding My Way, Bastille Day, Anthem, a Passage to Bangkok, Cygnus X1, Hemispheres)","R30"
"5K2f668Ts9AHQmYIWc8H5Y","Queen","I Want to Break Free - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"4FNT8FWdyUHykWXy7KSMa4","Freddie Mercury","Living on My Own - Julian Raymond Album Mix","Greatest Hits III"
"3skk6UIXV4kepq2bdYy97g","Yes","I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster","The Yes Album"
"2c9iksQX3X0cBLNh0KIPz4","Rush","Subdivisions - R30 Live Version","R30"
"6QRQd3I52HHXy59OWAqKNa","Rush","The Enemy Within","Grace Under Pressure"
"2JOWE9Zqj4ew4AFQ7hUujs","Freddie Mercury","Barcelona","Greatest Hits III"
"5RJizstczPZMmGryJVDYWO","Led Zeppelin","For Your Life - Live: O2 Arena, London - December 10, 2007","Celebration Day"
"35XlkvHy9WHPI4Tf9eax4t","Led Zeppelin","Over the Hills and Far Away - Remaster","Mothership"
"3e2FliMjOoN3WVe1FOjq4f","Queen","Seven Seas of Rhye - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"5ygL2ee5PAwG8ZnF1fTqlD","Rush","Seven and Seven Is","Feedback"
"3SGP8It5WDnCONyApJKRTJ","Queen","Who Wants To Live Forever - Remastered 2011","Greatest Hits II"
"6IcJTwJ1YuwFefF6FqOjDG","Queen","Tutti Frutti - Live At Wembley Stadium / July 1986","Live At Wembley Stadium"
"1LzsE0oRYdX3ibIzdztXhN","Rush","2112 - Live","Clockwork Angels Tour"
"2huPrhpbAW7MmfEgRu6oDV","Queen","I Want It All - Remastered 2011","Greatest Hits II"
"2JSwj8qqQZtL5hRcS66IA3","Rush","Faithless","Snakes & Arrows"
"2jA8eqIFNELooS80i9Qxpn","Rush","Mission - Snakes & Arrows Live Version","Snakes & Arrows Live"
"7wGaViRu4g24CDqUcnJrGp","Led Zeppelin","Good Times Bad Times - Live: O2 Arena, London - December 10, 2007","Celebration Day"
"6uCZCIiQRt62b6VVpE8bEB","Rush","Force Ten (Live on Clockwork Angels Tour)","Clockwork Angels Tour"
"4mLbifiule87a2oLrvwLVu","Queen","I Want To Break Free - Remastered 2011","Greatest Hits II"
"2Z4IoVFtLSKVJBPJZ7Cz4T","Rush","Overture - Live","2112"
"5hMjg3wo1hcRU54heE13Iv","Yes","Hearts","90125"
"2LM14igUVmI9SV0w0ikOOI","Rush","The Anarchist - Live R40 Tour","R40 Live"
"3MfS6EixnNddUaOReff2aI","Rush","Lakeside Park - Live","Caress Of Steel"
"6VU8d2TR0vwuiJZafGE5ro","Rush","Natural Science - Rio Live","Rush in Rio"
"4cNbyAcAo6UtMussyOOJUa","Rush","Vital Signs - Rio Live","Rush in Rio"
"4KF1kzyeyPrgafyVm2UgQg","Led Zeppelin","Nobody's Fault but Mine - Remaster","Mothership"
"3frkRLXM4ueVHWCj300k2U","Rush","Closer to the Heart - Live in Cleveland","Time Machine 2011: Live In Cleveland"
"2Ms6U4wZLprr8k1t0AmHfp","Rush","The Spirit Of Radio - Live - Grace Under Pressure Tour","Grace Under Pressure Tour Live"
"6DVF7xZCs6153tuM9NeyeG","Queen","You Don't Fool Me","Greatest Hits III"
"27Q7kWMaykvYPR7k13zhcm","Rush","Jacob's Ladder - Live R40 Tour","R40 Live"
"16qgVt7ZsNftbZrZdv7RTd","Rush","The Enemy Within - Live - Grace Under Pressure Tour","Grace Under Pressure Tour Live"
"3Qjm0halGOZZGIS1tNaXlI","Led Zeppelin","Ramble On - Remaster","Mothership"
"4At2S80mtSsrWNQwF6RjkO","Rush","Spirit of Radio - Rio Live","Rush in Rio"
"3l3oU8UNfyJMtyKcB0Pk2M","Rush","The Percussor (i. Binary Love Theme / ii. Steambanger's Ball) [Drum Solo] [Live on Clockwork Angels Tour]","Clockwork Angels Tour"
"3uBiydBKLwlAk9f3lICpVo","Rush","The Main Monkey Business - Instrumental","Snakes & Arrows"
"1PaYF6nLmSPwDLIOG82iRa","Rush","A Passage To Bangkok - Live","2112"
"5g8hoLEPFc8d3neKjvPHYv","Queen","Friends Will Be Friends - Remastered 2011","Greatest Hits II"
"6GXlXAfXR7C6u1VjR3VMsm","Led Zeppelin","Communication Breakdown - Remaster","Mothership"
